CountryName,Year,Sex,Cause,NCD_Category,Total_Deaths,Age_Group,Deaths
Kuwait,2018,2,C160,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C168,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C169,Cancer,46.0,Age Group 1,23.0
Kuwait,2018,2,C169,Cancer,16.0,Age Group 1,8.0
Kuwait,2018,2,C170,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C179,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,2,C187,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,2,C188,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C189,Cancer,76.0,Age Group 1,38.0
Kuwait,2018,2,C189,Cancer,92.0,Age Group 1,46.0
Kuwait,2018,2,C19,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C20,Cancer,10.0,Age Group 1,5.0
Kuwait,2018,2,C20,Cancer,12.0,Age Group 1,6.0
Kuwait,2018,1,C210,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,2,C210,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C211,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C220,Cancer,4.0,Age Group 1,2.0
Kuwait,2018,1,C221,Cancer,6.0,Age Group 1,3.0
Kuwait,2018,2,C221,Cancer,10.0,Age Group 1,5.0
Kuwait,2018,1,C229,Cancer,54.0,Age Group 1,27.0
Kuwait,2018,2,C229,Cancer,34.0,Age Group 1,17.0
Kuwait,2018,1,C23,Cancer,14.0,Age Group 1,7.0
Kuwait,2018,2,C23,Cancer,4.0,Age Group 1,2.0
Kuwait,2018,1,C249,Cancer,4.0,Age Group 1,2.0
Kuwait,2018,2,C249,Cancer,4.0,Age Group 1,2.0
Kuwait,2018,1,C258,Cancer,4.0,Age Group 1,2.0
Kuwait,2018,2,C258,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C259,Cancer,56.0,Age Group 1,28.0
Kuwait,2018,2,C259,Cancer,42.0,Age Group 1,21.0
Kuwait,2018,1,C260,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,2,C260,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C269,Cancer,4.0,Age Group 1,2.0
Kuwait,2018,1,C300,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,2,C300,Cancer,2.0,Age Group 1,1.0
Kuwait,2018,1,C329,Cancer,4.0,Age Group 1,2.0
Kuwait,2018,2,E117,Diabetes,4.0,Age Group 1,2.0
Kuwait,2018,2,E140,Diabetes,2.0,Age Group 1,1.0
Kuwait,2018,1,E145,Diabetes,10.0,Age Group 1,5.0
Kuwait,2018,2,E145,Diabetes,8.0,Age Group 1,4.0
Kuwait,2018,1,E146,Diabetes,30.0,Age Group 1,15.0
Kuwait,2018,2,E146,Diabetes,30.0,Age Group 1,15.0
Kuwait,2018,1,E147,Diabetes,470.0,Age Group 1,235.0
Kuwait,2018,2,E147,Diabetes,496.0,Age Group 1,248.0
Kuwait,2018,1,E148,Diabetes,6.0,Age Group 1,3.0
Kuwait,2018,2,E148,Diabetes,4.0,Age Group 1,2.0
Kuwait,2018,1,E149,Diabetes,14.0,Age Group 1,7.0
Kuwait,2018,2,E149,Diabetes,18.0,Age Group 1,9.0
Kuwait,2018,1,I10,Hypertension,10.0,Age Group 1,5.0
Kuwait,2018,2,I10,Hypertension,12.0,Age Group 1,6.0
Kuwait,2018,1,I110,Hypertension,4.0,Age Group 1,2.0
Kuwait,2018,2,I110,Hypertension,2.0,Age Group 1,1.0
Kuwait,2018,1,I119,Hypertension,72.0,Age Group 1,36.0
Kuwait,2018,2,I119,Hypertension,106.0,Age Group 1,53.0
Kuwait,2018,1,I120,Hypertension,10.0,Age Group 1,5.0
Kuwait,2018,2,I120,Hypertension,6.0,Age Group 1,3.0
Kuwait,2018,1,I129,Hypertension,2.0,Age Group 1,1.0
Kuwait,2018,2,I129,Hypertension,4.0,Age Group 1,2.0
Kuwait,2018,1,I131,Hypertension,4.0,Age Group 1,2.0
Kuwait,2018,1,I139,Hypertension,6.0,Age Group 1,3.0
Kuwait,2018,2,I139,Hypertension,4.0,Age Group 1,2.0
Kuwait,2018,1,I159,Hypertension,2.0,Age Group 1,1.0
Kuwait,2018,2,I159,Hypertension,2.0,Age Group 1,1.0
Kuwait,2018,1,I200,Heart Disease,2.0,Age Group 1,1.0
Kuwait,2018,2,I209,Heart Disease,2.0,Age Group 1,1.0
Kuwait,2018,2,I210,Heart Disease,2.0,Age Group 1,1.0
Kuwait,2018,1,I214,Heart Disease,8.0,Age Group 1,4.0
Kuwait,2018,2,I214,Heart Disease,2.0,Age Group 1,1.0
Kuwait,2018,1,I219,Heart Disease,2574.0,Age Group 1,1287.0
Kuwait,2018,2,I219,Heart Disease,448.0,Age Group 1,224.0
Kuwait,2018,1,I249,Heart Disease,24.0,Age Group 1,12.0
Kuwait,2018,2,I249,Heart Disease,14.0,Age Group 1,7.0
Kuwait,2018,1,I251,Heart Disease,118.0,Age Group 1,59.0
Kuwait,2018,2,I251,Heart Disease,72.0,Age Group 1,36.0
Kuwait,2018,1,I253,Heart Disease,2.0,Age Group 1,1.0
Kuwait,2018,1,I255,Heart Disease,8.0,Age Group 1,4.0
Kuwait,2018,2,I255,Heart Disease,2.0,Age Group 1,1.0
Kuwait,2018,1,I259,Heart Disease,234.0,Age Group 1,117.0
Kuwait,2018,2,I259,Heart Disease,132.0,Age Group 1,66.0
Kuwait,2018,2,I607,Stroke,2.0,Age Group 1,1.0
Kuwait,2018,1,I608,Stroke,4.0,Age Group 1,2.0
Kuwait,2018,1,I609,Stroke,6.0,Age Group 1,3.0
Kuwait,2018,2,I609,Stroke,6.0,Age Group 1,3.0
Kuwait,2018,1,I613,Stroke,18.0,Age Group 1,9.0
Kuwait,2018,2,I613,Stroke,4.0,Age Group 1,2.0
Kuwait,2018,2,I615,Stroke,2.0,Age Group 1,1.0
Kuwait,2018,1,I619,Stroke,222.0,Age Group 1,111.0
Kuwait,2018,2,I619,Stroke,112.0,Age Group 1,56.0
Kuwait,2018,1,I620,Stroke,2.0,Age Group 1,1.0
Kuwait,2018,2,I620,Stroke,2.0,Age Group 1,1.0
Kuwait,2018,1,I629,Stroke,2.0,Age Group 1,1.0
Kuwait,2018,1,I633,Stroke,2.0,Age Group 1,1.0
Kuwait,2018,1,I639,Stroke,258.0,Age Group 1,129.0
Kuwait,2018,2,I639,Stroke,166.0,Age Group 1,83.0
Kuwait,2018,1,I64,Stroke,44.0,Age Group 1,22.0
Kuwait,2018,2,I64,Stroke,18.0,Age Group 1,9.0
Kuwait,2018,1,I679,Stroke,2.0,Age Group 1,1.0
Kuwait,2018,2,I679,Stroke,2.0,Age Group 1,1.0
Kuwait,2018,2,I690,Stroke,2.0,Age Group 1,1.0
Kuwait,2019,1,C029,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,2,C029,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,1,C060,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C069,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,2,C069,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,2,C07,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C119,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,1,C139,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C140,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C159,Cancer,18.0,Age Group 1,9.0
Kuwait,2019,2,C159,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,1,C160,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C169,Cancer,14.0,Age Group 1,7.0
Kuwait,2019,2,C169,Cancer,26.0,Age Group 1,13.0
Kuwait,2019,1,C170,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,2,C170,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,1,C179,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,2,C179,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,2,C181,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C188,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,2,C188,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C189,Cancer,110.0,Age Group 1,55.0
Kuwait,2019,2,C189,Cancer,76.0,Age Group 1,38.0
Kuwait,2019,1,C19,Cancer,6.0,Age Group 1,3.0
Kuwait,2019,2,C19,Cancer,8.0,Age Group 1,4.0
Kuwait,2019,1,C20,Cancer,6.0,Age Group 1,3.0
Kuwait,2019,2,C20,Cancer,10.0,Age Group 1,5.0
Kuwait,2019,2,C211,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C220,Cancer,14.0,Age Group 1,7.0
Kuwait,2019,2,C220,Cancer,8.0,Age Group 1,4.0
Kuwait,2019,1,C221,Cancer,10.0,Age Group 1,5.0
Kuwait,2019,2,C221,Cancer,10.0,Age Group 1,5.0
Kuwait,2019,1,C224,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C229,Cancer,56.0,Age Group 1,28.0
Kuwait,2019,2,C229,Cancer,12.0,Age Group 1,6.0
Kuwait,2019,2,C23,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C240,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,2,C241,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C248,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C249,Cancer,14.0,Age Group 1,7.0
Kuwait,2019,2,C249,Cancer,10.0,Age Group 1,5.0
Kuwait,2019,1,C258,Cancer,10.0,Age Group 1,5.0
Kuwait,2019,1,C259,Cancer,62.0,Age Group 1,31.0
Kuwait,2019,2,C259,Cancer,58.0,Age Group 1,29.0
Kuwait,2019,1,C260,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,1,C269,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,2,C269,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,2,C300,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,2,C319,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C328,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,1,C329,Cancer,4.0,Age Group 1,2.0
Kuwait,2019,2,C329,Cancer,2.0,Age Group 1,1.0
Kuwait,2019,2,E112,Diabetes,2.0,Age Group 1,1.0
Kuwait,2019,1,E115,Diabetes,4.0,Age Group 1,2.0
Kuwait,2019,2,E115,Diabetes,4.0,Age Group 1,2.0
Kuwait,2019,1,E119,Diabetes,2.0,Age Group 1,1.0
Kuwait,2019,1,E141,Diabetes,4.0,Age Group 1,2.0
Kuwait,2019,2,E141,Diabetes,2.0,Age Group 1,1.0
Kuwait,2019,1,E145,Diabetes,34.0,Age Group 1,17.0
Kuwait,2019,2,E145,Diabetes,16.0,Age Group 1,8.0
Kuwait,2019,1,E146,Diabetes,16.0,Age Group 1,8.0
Kuwait,2019,2,E146,Diabetes,8.0,Age Group 1,4.0
Kuwait,2019,1,E147,Diabetes,400.0,Age Group 1,200.0
Kuwait,2019,2,E147,Diabetes,428.0,Age Group 1,214.0
Kuwait,2019,1,E148,Diabetes,4.0,Age Group 1,2.0
Kuwait,2019,2,E148,Diabetes,6.0,Age Group 1,3.0
Kuwait,2019,1,E149,Diabetes,56.0,Age Group 1,28.0
Kuwait,2019,2,E149,Diabetes,90.0,Age Group 1,45.0
Kuwait,2019,1,I10,Hypertension,40.0,Age Group 1,20.0
Kuwait,2019,2,I10,Hypertension,62.0,Age Group 1,31.0
Kuwait,2019,1,I110,Hypertension,12.0,Age Group 1,6.0
Kuwait,2019,2,I110,Hypertension,8.0,Age Group 1,4.0
Kuwait,2019,1,I119,Hypertension,66.0,Age Group 1,33.0
Kuwait,2019,2,I119,Hypertension,96.0,Age Group 1,48.0
Kuwait,2019,2,I120,Hypertension,10.0,Age Group 1,5.0
Kuwait,2019,1,I129,Hypertension,4.0,Age Group 1,2.0
Kuwait,2019,2,I129,Hypertension,8.0,Age Group 1,4.0
Kuwait,2019,2,I130,Hypertension,2.0,Age Group 1,1.0
Kuwait,2019,2,I139,Hypertension,4.0,Age Group 1,2.0
Kuwait,2019,1,I209,Heart Disease,54.0,Age Group 1,27.0
Kuwait,2019,2,I209,Heart Disease,12.0,Age Group 1,6.0
Kuwait,2019,1,I211,Heart Disease,4.0,Age Group 1,2.0
Kuwait,2019,1,I214,Heart Disease,4.0,Age Group 1,2.0
Kuwait,2019,1,I219,Heart Disease,2746.0,Age Group 1,1373.0
Kuwait,2019,2,I219,Heart Disease,580.0,Age Group 1,290.0
Kuwait,2019,1,I249,Heart Disease,10.0,Age Group 1,5.0
Kuwait,2019,2,I249,Heart Disease,16.0,Age Group 1,8.0
Kuwait,2019,1,I251,Heart Disease,52.0,Age Group 1,26.0
Kuwait,2019,2,I251,Heart Disease,38.0,Age Group 1,19.0
Kuwait,2019,1,I255,Heart Disease,6.0,Age Group 1,3.0
Kuwait,2019,2,I255,Heart Disease,2.0,Age Group 1,1.0
Kuwait,2019,1,I259,Heart Disease,268.0,Age Group 1,134.0
Kuwait,2019,2,I259,Heart Disease,136.0,Age Group 1,68.0
Kuwait,2019,1,I607,Stroke,2.0,Age Group 1,1.0
Kuwait,2019,1,I609,Stroke,2.0,Age Group 1,1.0
Kuwait,2019,2,I609,Stroke,12.0,Age Group 1,6.0
Kuwait,2019,1,I613,Stroke,4.0,Age Group 1,2.0
Kuwait,2019,2,I613,Stroke,2.0,Age Group 1,1.0
Kuwait,2019,1,I614,Stroke,4.0,Age Group 1,2.0
Kuwait,2019,1,I619,Stroke,268.0,Age Group 1,134.0
Kuwait,2019,2,I619,Stroke,78.0,Age Group 1,39.0
Kuwait,2019,1,I630,Stroke,2.0,Age Group 1,1.0
Kuwait,2019,1,I633,Stroke,2.0,Age Group 1,1.0
Kuwait,2019,1,I639,Stroke,236.0,Age Group 1,118.0
Kuwait,2019,2,I639,Stroke,186.0,Age Group 1,93.0
Kuwait,2019,1,I64,Stroke,50.0,Age Group 1,25.0
Kuwait,2019,2,I64,Stroke,30.0,Age Group 1,15.0
Kuwait,2019,2,I671,Stroke,2.0,Age Group 1,1.0
Kuwait,2019,2,I674,Stroke,2.0,Age Group 1,1.0
Kuwait,2019,1,I678,Stroke,2.0,Age Group 1,1.0
Kuwait,2019,2,I679,Stroke,2.0,Age Group 1,1.0
Oman,2017,1,C001,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C01,Cancer,2.0,Age Group 1,1.0
Oman,2017,2,C029,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C030,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C031,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C062,Cancer,2.0,Age Group 1,1.0
Oman,2017,2,C099,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C119,Cancer,4.0,Age Group 1,2.0
Oman,2017,1,C155,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C159,Cancer,6.0,Age Group 1,3.0
Oman,2017,2,C159,Cancer,4.0,Age Group 1,2.0
Oman,2017,1,C160,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C162,Cancer,2.0,Age Group 1,1.0
Oman,2017,2,C162,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C166,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C169,Cancer,36.0,Age Group 1,18.0
Oman,2017,2,C169,Cancer,18.0,Age Group 1,9.0
Oman,2017,1,C170,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C172,Cancer,2.0,Age Group 1,1.0
Oman,2017,2,C179,Cancer,2.0,Age Group 1,1.0
Oman,2017,2,C181,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C187,Cancer,4.0,Age Group 1,2.0
Oman,2017,1,C189,Cancer,20.0,Age Group 1,10.0
Oman,2017,2,C189,Cancer,8.0,Age Group 1,4.0
Oman,2017,2,C19,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C20,Cancer,6.0,Age Group 1,3.0
Oman,2017,2,C20,Cancer,4.0,Age Group 1,2.0
Oman,2017,2,C211,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C220,Cancer,24.0,Age Group 1,12.0
Oman,2017,2,C220,Cancer,10.0,Age Group 1,5.0
Oman,2017,1,C221,Cancer,8.0,Age Group 1,4.0
Oman,2017,2,C221,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C227,Cancer,2.0,Age Group 1,1.0
Oman,2017,2,C227,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C229,Cancer,12.0,Age Group 1,6.0
Oman,2017,2,C229,Cancer,6.0,Age Group 1,3.0
Oman,2017,1,C23,Cancer,2.0,Age Group 1,1.0
Oman,2017,2,C23,Cancer,2.0,Age Group 1,1.0
Oman,2017,2,C240,Cancer,2.0,Age Group 1,1.0
Oman,2017,9,C241,Cancer,2.0,Age Group 1,1.0
Oman,2017,1,C259,Cancer,14.0,Age Group 1,7.0
Oman,2017,2,C259,Cancer,6.0,Age Group 1,3.0
Oman,2017,1,C329,Cancer,6.0,Age Group 1,3.0
Oman,2017,2,E100,Diabetes,2.0,Age Group 1,1.0
Oman,2017,1,E103,Diabetes,2.0,Age Group 1,1.0
Oman,2017,2,E107,Diabetes,4.0,Age Group 1,2.0
Oman,2017,1,E108,Diabetes,4.0,Age Group 1,2.0
Oman,2017,1,E109,Diabetes,40.0,Age Group 1,20.0
Oman,2017,2,E109,Diabetes,10.0,Age Group 1,5.0
Oman,2017,1,E111,Diabetes,4.0,Age Group 1,2.0
Oman,2017,2,E111,Diabetes,4.0,Age Group 1,2.0
Oman,2017,1,E112,Diabetes,12.0,Age Group 1,6.0
Oman,2017,2,E112,Diabetes,6.0,Age Group 1,3.0
Oman,2017,1,E113,Diabetes,2.0,Age Group 1,1.0
Oman,2017,1,E114,Diabetes,2.0,Age Group 1,1.0
Oman,2017,1,E115,Diabetes,16.0,Age Group 1,8.0
Oman,2017,2,E115,Diabetes,2.0,Age Group 1,1.0
Oman,2017,1,E117,Diabetes,20.0,Age Group 1,10.0
Oman,2017,2,E117,Diabetes,12.0,Age Group 1,6.0
Oman,2017,1,E118,Diabetes,4.0,Age Group 1,2.0
Oman,2017,2,E118,Diabetes,4.0,Age Group 1,2.0
Oman,2017,1,E119,Diabetes,72.0,Age Group 1,36.0
Oman,2017,2,E119,Diabetes,50.0,Age Group 1,25.0
Oman,2017,1,E149,Diabetes,38.0,Age Group 1,19.0
Oman,2017,2,E149,Diabetes,22.0,Age Group 1,11.0
Oman,2017,1,I10,Hypertension,362.0,Age Group 1,181.0
Oman,2017,2,I10,Hypertension,262.0,Age Group 1,131.0
Oman,2017,9,I10,Hypertension,2.0,Age Group 1,1.0
Oman,2017,1,I110,Hypertension,8.0,Age Group 1,4.0
Oman,2017,2,I110,Hypertension,12.0,Age Group 1,6.0
Oman,2017,1,I119,Hypertension,10.0,Age Group 1,5.0
Oman,2017,2,I119,Hypertension,18.0,Age Group 1,9.0
Oman,2017,1,I120,Hypertension,2.0,Age Group 1,1.0
Oman,2017,2,I120,Hypertension,2.0,Age Group 1,1.0
Oman,2017,1,I129,Hypertension,2.0,Age Group 1,1.0
Oman,2017,2,I129,Hypertension,2.0,Age Group 1,1.0
Oman,2017,1,I131,Hypertension,2.0,Age Group 1,1.0
Oman,2017,2,I131,Hypertension,2.0,Age Group 1,1.0
Oman,2017,1,I132,Hypertension,12.0,Age Group 1,6.0
Oman,2017,2,I132,Hypertension,4.0,Age Group 1,2.0
Oman,2017,1,I139,Hypertension,6.0,Age Group 1,3.0
Oman,2017,2,I139,Hypertension,2.0,Age Group 1,1.0
Oman,2017,2,I150,Hypertension,2.0,Age Group 1,1.0
Oman,2017,2,I151,Hypertension,4.0,Age Group 1,2.0
Oman,2017,1,I158,Hypertension,2.0,Age Group 1,1.0
Oman,2017,1,I159,Hypertension,2.0,Age Group 1,1.0
Oman,2017,1,I200,Heart Disease,12.0,Age Group 1,6.0
Oman,2017,2,I200,Heart Disease,4.0,Age Group 1,2.0
Oman,2017,1,I209,Heart Disease,2.0,Age Group 1,1.0
Oman,2017,2,I209,Heart Disease,2.0,Age Group 1,1.0
Oman,2017,1,I210,Heart Disease,30.0,Age Group 1,15.0
Oman,2017,2,I210,Heart Disease,6.0,Age Group 1,3.0
Oman,2017,1,I211,Heart Disease,16.0,Age Group 1,8.0
Oman,2017,2,I211,Heart Disease,6.0,Age Group 1,3.0
Oman,2017,1,I212,Heart Disease,2.0,Age Group 1,1.0
Oman,2017,2,I212,Heart Disease,2.0,Age Group 1,1.0
Oman,2017,1,I213,Heart Disease,4.0,Age Group 1,2.0
Oman,2017,1,I214,Heart Disease,10.0,Age Group 1,5.0
Oman,2017,2,I214,Heart Disease,4.0,Age Group 1,2.0
Oman,2017,1,I219,Heart Disease,90.0,Age Group 1,45.0
Oman,2017,2,I219,Heart Disease,28.0,Age Group 1,14.0
Oman,2017,1,I229,Heart Disease,2.0,Age Group 1,1.0
Oman,2017,2,I229,Heart Disease,2.0,Age Group 1,1.0
Oman,2017,1,I248,Heart Disease,6.0,Age Group 1,3.0
Oman,2017,2,I248,Heart Disease,6.0,Age Group 1,3.0
Oman,2017,1,I249,Heart Disease,32.0,Age Group 1,16.0
Oman,2017,2,I249,Heart Disease,18.0,Age Group 1,9.0
Oman,2017,1,I251,Heart Disease,48.0,Age Group 1,24.0
Oman,2017,2,I251,Heart Disease,26.0,Age Group 1,13.0
Oman,2017,1,I255,Heart Disease,32.0,Age Group 1,16.0
Oman,2017,2,I255,Heart Disease,14.0,Age Group 1,7.0
Oman,2017,1,I258,Heart Disease,2.0,Age Group 1,1.0
Oman,2017,2,I258,Heart Disease,2.0,Age Group 1,1.0
Oman,2017,1,I259,Heart Disease,102.0,Age Group 1,51.0
Oman,2017,2,I259,Heart Disease,82.0,Age Group 1,41.0
Oman,2017,1,I608,Stroke,2.0,Age Group 1,1.0
Oman,2017,1,I609,Stroke,12.0,Age Group 1,6.0
Oman,2017,2,I609,Stroke,12.0,Age Group 1,6.0
Oman,2017,2,I610,Stroke,2.0,Age Group 1,1.0
Oman,2017,1,I611,Stroke,2.0,Age Group 1,1.0
Oman,2017,2,I612,Stroke,2.0,Age Group 1,1.0
Oman,2017,1,I613,Stroke,2.0,Age Group 1,1.0
Oman,2017,2,I613,Stroke,4.0,Age Group 1,2.0
Oman,2017,1,I614,Stroke,4.0,Age Group 1,2.0
Oman,2017,1,I615,Stroke,10.0,Age Group 1,5.0
Oman,2017,1,I616,Stroke,6.0,Age Group 1,3.0
Oman,2017,1,I618,Stroke,6.0,Age Group 1,3.0
Oman,2017,1,I619,Stroke,20.0,Age Group 1,10.0
Oman,2017,2,I619,Stroke,12.0,Age Group 1,6.0
Oman,2017,1,I620,Stroke,10.0,Age Group 1,5.0
Oman,2017,2,I620,Stroke,10.0,Age Group 1,5.0
Oman,2017,1,I629,Stroke,16.0,Age Group 1,8.0
Oman,2017,2,I629,Stroke,8.0,Age Group 1,4.0
Oman,2017,1,I633,Stroke,2.0,Age Group 1,1.0
Oman,2017,1,I638,Stroke,4.0,Age Group 1,2.0
Oman,2017,2,I638,Stroke,8.0,Age Group 1,4.0
Oman,2017,1,I639,Stroke,56.0,Age Group 1,28.0
Oman,2017,2,I639,Stroke,22.0,Age Group 1,11.0
Oman,2017,1,I64,Stroke,74.0,Age Group 1,37.0
Oman,2017,2,I64,Stroke,32.0,Age Group 1,16.0
Oman,2017,1,I671,Stroke,4.0,Age Group 1,2.0
Oman,2017,1,I672,Stroke,2.0,Age Group 1,1.0
Oman,2017,1,I674,Stroke,4.0,Age Group 1,2.0
Oman,2017,1,I678,Stroke,10.0,Age Group 1,5.0
Oman,2017,2,I678,Stroke,4.0,Age Group 1,2.0
Oman,2017,1,I679,Stroke,12.0,Age Group 1,6.0
Oman,2017,2,I679,Stroke,6.0,Age Group 1,3.0
Oman,2017,1,I690,Stroke,4.0,Age Group 1,2.0
Oman,2017,1,I693,Stroke,16.0,Age Group 1,8.0
Oman,2017,2,I693,Stroke,6.0,Age Group 1,3.0
Oman,2017,1,I694,Stroke,14.0,Age Group 1,7.0
Oman,2017,2,I694,Stroke,38.0,Age Group 1,19.0
Oman,2017,1,I698,Stroke,10.0,Age Group 1,5.0
Oman,2017,2,I698,Stroke,12.0,Age Group 1,6.0
Oman,2018,2,C001,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C024,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C029,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C050,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C060,Cancer,4.0,Age Group 1,2.0
Oman,2018,1,C062,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C109,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C119,Cancer,6.0,Age Group 1,3.0
Oman,2018,1,C155,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C159,Cancer,6.0,Age Group 1,3.0
Oman,2018,1,C160,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C162,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C163,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C169,Cancer,42.0,Age Group 1,21.0
Oman,2018,2,C169,Cancer,10.0,Age Group 1,5.0
Oman,2018,2,C179,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C187,Cancer,12.0,Age Group 1,6.0
Oman,2018,2,C187,Cancer,4.0,Age Group 1,2.0
Oman,2018,1,C189,Cancer,24.0,Age Group 1,12.0
Oman,2018,2,C189,Cancer,20.0,Age Group 1,10.0
Oman,2018,1,C19,Cancer,2.0,Age Group 1,1.0
Oman,2018,2,C19,Cancer,6.0,Age Group 1,3.0
Oman,2018,1,C20,Cancer,6.0,Age Group 1,3.0
Oman,2018,2,C20,Cancer,8.0,Age Group 1,4.0
Oman,2018,1,C220,Cancer,28.0,Age Group 1,14.0
Oman,2018,2,C220,Cancer,8.0,Age Group 1,4.0
Oman,2018,1,C221,Cancer,4.0,Age Group 1,2.0
Oman,2018,2,C221,Cancer,8.0,Age Group 1,4.0
Oman,2018,2,C222,Cancer,2.0,Age Group 1,1.0
Oman,2018,2,C227,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C229,Cancer,8.0,Age Group 1,4.0
Oman,2018,2,C229,Cancer,12.0,Age Group 1,6.0
Oman,2018,1,C23,Cancer,4.0,Age Group 1,2.0
Oman,2018,2,C23,Cancer,4.0,Age Group 1,2.0
Oman,2018,2,C240,Cancer,2.0,Age Group 1,1.0
Oman,2018,2,C241,Cancer,2.0,Age Group 1,1.0
Oman,2018,2,C249,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C250,Cancer,6.0,Age Group 1,3.0
Oman,2018,2,C250,Cancer,4.0,Age Group 1,2.0
Oman,2018,2,C251,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C258,Cancer,2.0,Age Group 1,1.0
Oman,2018,1,C259,Cancer,22.0,Age Group 1,11.0
Oman,2018,2,C259,Cancer,18.0,Age Group 1,9.0
Oman,2018,1,E101,Diabetes,2.0,Age Group 1,1.0
Oman,2018,2,E101,Diabetes,2.0,Age Group 1,1.0
Oman,2018,1,E105,Diabetes,2.0,Age Group 1,1.0
Oman,2018,1,E109,Diabetes,6.0,Age Group 1,3.0
Oman,2018,2,E109,Diabetes,4.0,Age Group 1,2.0
Oman,2018,1,E110,Diabetes,2.0,Age Group 1,1.0
Oman,2018,1,E111,Diabetes,2.0,Age Group 1,1.0
Oman,2018,2,E111,Diabetes,2.0,Age Group 1,1.0
Oman,2018,1,E112,Diabetes,2.0,Age Group 1,1.0
