CountryName,Year,Sex,Cause,NCD_Category,Total_Deaths,Age_Group,Deaths,Age_Range
Kuwait,2017,Male,E146,Diabetes,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,E147,Diabetes,170.0,Age Group 1,85.0,0-14
Kuwait,2017,Female,E147,Diabetes,250.0,Age Group 1,125.0,0-14
Kuwait,2017,Male,E148,Diabetes,6.0,Age Group 1,3.0,0-14
Kuwait,2017,Female,E148,Diabetes,8.0,Age Group 1,4.0,0-14
Kuwait,2017,Male,E149,Diabetes,118.0,Age Group 1,59.0,0-14
Kuwait,2017,Female,E149,Diabetes,108.0,Age Group 1,54.0,0-14
Kuwait,2017,Male,I10,Hypertension,12.0,Age Group 1,6.0,0-14
Kuwait,2017,Female,I10,Hypertension,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Female,I110,Hypertension,4.0,Age Group 1,2.0,0-14
Kuwait,2017,Male,I119,Hypertension,104.0,Age Group 1,52.0,0-14
Kuwait,2017,Female,I119,Hypertension,140.0,Age Group 1,70.0,0-14
Kuwait,2017,Male,I120,Hypertension,6.0,Age Group 1,3.0,0-14
Kuwait,2017,Female,I120,Hypertension,6.0,Age Group 1,3.0,0-14
Kuwait,2017,Male,I129,Hypertension,8.0,Age Group 1,4.0,0-14
Kuwait,2017,Female,I129,Hypertension,14.0,Age Group 1,7.0,0-14
Kuwait,2017,Male,I139,Hypertension,4.0,Age Group 1,2.0,0-14
Kuwait,2017,Female,I139,Hypertension,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I200,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I209,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Female,I209,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I210,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I219,Heart Disease,2194.0,Age Group 1,1097.0,0-14
Kuwait,2017,Female,I219,Heart Disease,434.0,Age Group 1,217.0,0-14
Kuwait,2017,Male,I249,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I250,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I251,Heart Disease,144.0,Age Group 1,72.0,0-14
Kuwait,2017,Female,I251,Heart Disease,88.0,Age Group 1,44.0,0-14
Kuwait,2017,Male,I259,Heart Disease,274.0,Age Group 1,137.0,0-14
Kuwait,2017,Female,I259,Heart Disease,124.0,Age Group 1,62.0,0-14
Kuwait,2017,Male,I607,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I609,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Female,I609,Stroke,4.0,Age Group 1,2.0,0-14
Kuwait,2017,Male,I613,Stroke,4.0,Age Group 1,2.0,0-14
Kuwait,2017,Male,I614,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I619,Stroke,212.0,Age Group 1,106.0,0-14
Kuwait,2017,Female,I619,Stroke,124.0,Age Group 1,62.0,0-14
Kuwait,2017,Male,I635,Stroke,4.0,Age Group 1,2.0,0-14
Kuwait,2017,Female,I635,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I639,Stroke,294.0,Age Group 1,147.0,0-14
Kuwait,2017,Female,I639,Stroke,198.0,Age Group 1,99.0,0-14
Kuwait,2017,Female,I64,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2017,Male,I693,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C029,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,C029,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,C069,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C07,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C119,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,C140,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C159,Cancer,12.0,Age Group 1,6.0,0-14
Kuwait,2018,Female,C159,Cancer,6.0,Age Group 1,3.0,0-14
Kuwait,2018,Female,C160,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C168,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C169,Cancer,46.0,Age Group 1,23.0,0-14
Kuwait,2018,Female,C169,Cancer,16.0,Age Group 1,8.0,0-14
Kuwait,2018,Female,C170,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C179,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,C187,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,C188,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C189,Cancer,76.0,Age Group 1,38.0,0-14
Kuwait,2018,Female,C189,Cancer,92.0,Age Group 1,46.0,0-14
Kuwait,2018,Female,C19,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C20,Cancer,10.0,Age Group 1,5.0,0-14
Kuwait,2018,Female,C20,Cancer,12.0,Age Group 1,6.0,0-14
Kuwait,2018,Male,C210,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,C210,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C211,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C220,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Male,C221,Cancer,6.0,Age Group 1,3.0,0-14
Kuwait,2018,Female,C221,Cancer,10.0,Age Group 1,5.0,0-14
Kuwait,2018,Male,C229,Cancer,54.0,Age Group 1,27.0,0-14
Kuwait,2018,Female,C229,Cancer,34.0,Age Group 1,17.0,0-14
Kuwait,2018,Male,C23,Cancer,14.0,Age Group 1,7.0,0-14
Kuwait,2018,Female,C23,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Male,C249,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Female,C249,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Male,C258,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Female,C258,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C259,Cancer,56.0,Age Group 1,28.0,0-14
Kuwait,2018,Female,C259,Cancer,42.0,Age Group 1,21.0,0-14
Kuwait,2018,Male,C260,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,C260,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C269,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Male,C300,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,C300,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,C329,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Female,E117,Diabetes,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Female,E140,Diabetes,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,E145,Diabetes,10.0,Age Group 1,5.0,0-14
Kuwait,2018,Female,E145,Diabetes,8.0,Age Group 1,4.0,0-14
Kuwait,2018,Male,E146,Diabetes,30.0,Age Group 1,15.0,0-14
Kuwait,2018,Female,E146,Diabetes,30.0,Age Group 1,15.0,0-14
Kuwait,2018,Male,E147,Diabetes,470.0,Age Group 1,235.0,0-14
Kuwait,2018,Female,E147,Diabetes,496.0,Age Group 1,248.0,0-14
Kuwait,2018,Male,E148,Diabetes,6.0,Age Group 1,3.0,0-14
Kuwait,2018,Female,E148,Diabetes,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Male,E149,Diabetes,14.0,Age Group 1,7.0,0-14
Kuwait,2018,Female,E149,Diabetes,18.0,Age Group 1,9.0,0-14
Kuwait,2018,Male,I10,Hypertension,10.0,Age Group 1,5.0,0-14
Kuwait,2018,Female,I10,Hypertension,12.0,Age Group 1,6.0,0-14
Kuwait,2018,Male,I110,Hypertension,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Female,I110,Hypertension,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I119,Hypertension,72.0,Age Group 1,36.0,0-14
Kuwait,2018,Female,I119,Hypertension,106.0,Age Group 1,53.0,0-14
Kuwait,2018,Male,I120,Hypertension,10.0,Age Group 1,5.0,0-14
Kuwait,2018,Female,I120,Hypertension,6.0,Age Group 1,3.0,0-14
Kuwait,2018,Male,I129,Hypertension,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,I129,Hypertension,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Male,I131,Hypertension,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Male,I139,Hypertension,6.0,Age Group 1,3.0,0-14
Kuwait,2018,Female,I139,Hypertension,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Male,I159,Hypertension,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,I159,Hypertension,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I200,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,I209,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,I210,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I214,Heart Disease,8.0,Age Group 1,4.0,0-14
Kuwait,2018,Female,I214,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I219,Heart Disease,2574.0,Age Group 1,1287.0,0-14
Kuwait,2018,Female,I219,Heart Disease,448.0,Age Group 1,224.0,0-14
Kuwait,2018,Male,I249,Heart Disease,24.0,Age Group 1,12.0,0-14
Kuwait,2018,Female,I249,Heart Disease,14.0,Age Group 1,7.0,0-14
Kuwait,2018,Male,I251,Heart Disease,118.0,Age Group 1,59.0,0-14
Kuwait,2018,Female,I251,Heart Disease,72.0,Age Group 1,36.0,0-14
Kuwait,2018,Male,I253,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I255,Heart Disease,8.0,Age Group 1,4.0,0-14
Kuwait,2018,Female,I255,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I259,Heart Disease,234.0,Age Group 1,117.0,0-14
Kuwait,2018,Female,I259,Heart Disease,132.0,Age Group 1,66.0,0-14
Kuwait,2018,Female,I607,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I608,Stroke,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Male,I609,Stroke,6.0,Age Group 1,3.0,0-14
Kuwait,2018,Female,I609,Stroke,6.0,Age Group 1,3.0,0-14
Kuwait,2018,Male,I613,Stroke,18.0,Age Group 1,9.0,0-14
Kuwait,2018,Female,I613,Stroke,4.0,Age Group 1,2.0,0-14
Kuwait,2018,Female,I615,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I619,Stroke,222.0,Age Group 1,111.0,0-14
Kuwait,2018,Female,I619,Stroke,112.0,Age Group 1,56.0,0-14
Kuwait,2018,Male,I620,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,I620,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I629,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I633,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Male,I639,Stroke,258.0,Age Group 1,129.0,0-14
Kuwait,2018,Female,I639,Stroke,166.0,Age Group 1,83.0,0-14
Kuwait,2018,Male,I64,Stroke,44.0,Age Group 1,22.0,0-14
Kuwait,2018,Female,I64,Stroke,18.0,Age Group 1,9.0,0-14
Kuwait,2018,Male,I679,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,I679,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2018,Female,I690,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C029,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,C029,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,C060,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C069,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,C069,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,C07,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C119,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,C139,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C140,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C159,Cancer,18.0,Age Group 1,9.0,0-14
Kuwait,2019,Female,C159,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,C160,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C169,Cancer,14.0,Age Group 1,7.0,0-14
Kuwait,2019,Female,C169,Cancer,26.0,Age Group 1,13.0,0-14
Kuwait,2019,Male,C170,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,C170,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,C179,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,C179,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,C181,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C188,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,C188,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C189,Cancer,110.0,Age Group 1,55.0,0-14
Kuwait,2019,Female,C189,Cancer,76.0,Age Group 1,38.0,0-14
Kuwait,2019,Male,C19,Cancer,6.0,Age Group 1,3.0,0-14
Kuwait,2019,Female,C19,Cancer,8.0,Age Group 1,4.0,0-14
Kuwait,2019,Male,C20,Cancer,6.0,Age Group 1,3.0,0-14
Kuwait,2019,Female,C20,Cancer,10.0,Age Group 1,5.0,0-14
Kuwait,2019,Female,C211,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C220,Cancer,14.0,Age Group 1,7.0,0-14
Kuwait,2019,Female,C220,Cancer,8.0,Age Group 1,4.0,0-14
Kuwait,2019,Male,C221,Cancer,10.0,Age Group 1,5.0,0-14
Kuwait,2019,Female,C221,Cancer,10.0,Age Group 1,5.0,0-14
Kuwait,2019,Male,C224,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C229,Cancer,56.0,Age Group 1,28.0,0-14
Kuwait,2019,Female,C229,Cancer,12.0,Age Group 1,6.0,0-14
Kuwait,2019,Female,C23,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C240,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,C241,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C248,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C249,Cancer,14.0,Age Group 1,7.0,0-14
Kuwait,2019,Female,C249,Cancer,10.0,Age Group 1,5.0,0-14
Kuwait,2019,Male,C258,Cancer,10.0,Age Group 1,5.0,0-14
Kuwait,2019,Male,C259,Cancer,62.0,Age Group 1,31.0,0-14
Kuwait,2019,Female,C259,Cancer,58.0,Age Group 1,29.0,0-14
Kuwait,2019,Male,C260,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,C269,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,C269,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,C300,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,C319,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C328,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,C329,Cancer,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,C329,Cancer,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,E112,Diabetes,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,E115,Diabetes,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,E115,Diabetes,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,E119,Diabetes,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,E141,Diabetes,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,E141,Diabetes,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,E145,Diabetes,34.0,Age Group 1,17.0,0-14
Kuwait,2019,Female,E145,Diabetes,16.0,Age Group 1,8.0,0-14
Kuwait,2019,Male,E146,Diabetes,16.0,Age Group 1,8.0,0-14
Kuwait,2019,Female,E146,Diabetes,8.0,Age Group 1,4.0,0-14
Kuwait,2019,Male,E147,Diabetes,400.0,Age Group 1,200.0,0-14
Kuwait,2019,Female,E147,Diabetes,428.0,Age Group 1,214.0,0-14
Kuwait,2019,Male,E148,Diabetes,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,E148,Diabetes,6.0,Age Group 1,3.0,0-14
Kuwait,2019,Male,E149,Diabetes,56.0,Age Group 1,28.0,0-14
Kuwait,2019,Female,E149,Diabetes,90.0,Age Group 1,45.0,0-14
Kuwait,2019,Male,I10,Hypertension,40.0,Age Group 1,20.0,0-14
Kuwait,2019,Female,I10,Hypertension,62.0,Age Group 1,31.0,0-14
Kuwait,2019,Male,I110,Hypertension,12.0,Age Group 1,6.0,0-14
Kuwait,2019,Female,I110,Hypertension,8.0,Age Group 1,4.0,0-14
Kuwait,2019,Male,I119,Hypertension,66.0,Age Group 1,33.0,0-14
Kuwait,2019,Female,I119,Hypertension,96.0,Age Group 1,48.0,0-14
Kuwait,2019,Female,I120,Hypertension,10.0,Age Group 1,5.0,0-14
Kuwait,2019,Male,I129,Hypertension,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,I129,Hypertension,8.0,Age Group 1,4.0,0-14
Kuwait,2019,Female,I130,Hypertension,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,I139,Hypertension,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,I209,Heart Disease,54.0,Age Group 1,27.0,0-14
Kuwait,2019,Female,I209,Heart Disease,12.0,Age Group 1,6.0,0-14
Kuwait,2019,Male,I211,Heart Disease,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,I214,Heart Disease,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,I219,Heart Disease,2746.0,Age Group 1,1373.0,0-14
Kuwait,2019,Female,I219,Heart Disease,580.0,Age Group 1,290.0,0-14
Kuwait,2019,Male,I249,Heart Disease,10.0,Age Group 1,5.0,0-14
Kuwait,2019,Female,I249,Heart Disease,16.0,Age Group 1,8.0,0-14
Kuwait,2019,Male,I251,Heart Disease,52.0,Age Group 1,26.0,0-14
Kuwait,2019,Female,I251,Heart Disease,38.0,Age Group 1,19.0,0-14
Kuwait,2019,Male,I255,Heart Disease,6.0,Age Group 1,3.0,0-14
Kuwait,2019,Female,I255,Heart Disease,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,I259,Heart Disease,268.0,Age Group 1,134.0,0-14
Kuwait,2019,Female,I259,Heart Disease,136.0,Age Group 1,68.0,0-14
Kuwait,2019,Male,I607,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,I609,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,I609,Stroke,12.0,Age Group 1,6.0,0-14
Kuwait,2019,Male,I613,Stroke,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Female,I613,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,I614,Stroke,4.0,Age Group 1,2.0,0-14
Kuwait,2019,Male,I619,Stroke,268.0,Age Group 1,134.0,0-14
Kuwait,2019,Female,I619,Stroke,78.0,Age Group 1,39.0,0-14
Kuwait,2019,Male,I630,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,I633,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,I639,Stroke,236.0,Age Group 1,118.0,0-14
Kuwait,2019,Female,I639,Stroke,186.0,Age Group 1,93.0,0-14
Kuwait,2019,Male,I64,Stroke,50.0,Age Group 1,25.0,0-14
Kuwait,2019,Female,I64,Stroke,30.0,Age Group 1,15.0,0-14
Kuwait,2019,Female,I671,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,I674,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Male,I678,Stroke,2.0,Age Group 1,1.0,0-14
Kuwait,2019,Female,I679,Stroke,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C001,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C01,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,C029,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C030,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C031,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C062,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,C099,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C119,Cancer,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,C155,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C159,Cancer,6.0,Age Group 1,3.0,0-14
Oman,2017,Female,C159,Cancer,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,C160,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C162,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,C162,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C166,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C169,Cancer,36.0,Age Group 1,18.0,0-14
Oman,2017,Female,C169,Cancer,18.0,Age Group 1,9.0,0-14
Oman,2017,Male,C170,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C172,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,C179,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,C181,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C187,Cancer,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,C189,Cancer,20.0,Age Group 1,10.0,0-14
Oman,2017,Female,C189,Cancer,8.0,Age Group 1,4.0,0-14
Oman,2017,Female,C19,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C20,Cancer,6.0,Age Group 1,3.0,0-14
Oman,2017,Female,C20,Cancer,4.0,Age Group 1,2.0,0-14
Oman,2017,Female,C211,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C220,Cancer,24.0,Age Group 1,12.0,0-14
Oman,2017,Female,C220,Cancer,10.0,Age Group 1,5.0,0-14
Oman,2017,Male,C221,Cancer,8.0,Age Group 1,4.0,0-14
Oman,2017,Female,C221,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C227,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,C227,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C229,Cancer,12.0,Age Group 1,6.0,0-14
Oman,2017,Female,C229,Cancer,6.0,Age Group 1,3.0,0-14
Oman,2017,Male,C23,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,C23,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,C240,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,,C241,Cancer,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,C259,Cancer,14.0,Age Group 1,7.0,0-14
Oman,2017,Female,C259,Cancer,6.0,Age Group 1,3.0,0-14
Oman,2017,Male,C329,Cancer,6.0,Age Group 1,3.0,0-14
Oman,2017,Female,E100,Diabetes,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,E103,Diabetes,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,E107,Diabetes,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,E108,Diabetes,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,E109,Diabetes,40.0,Age Group 1,20.0,0-14
Oman,2017,Female,E109,Diabetes,10.0,Age Group 1,5.0,0-14
Oman,2017,Male,E111,Diabetes,4.0,Age Group 1,2.0,0-14
Oman,2017,Female,E111,Diabetes,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,E112,Diabetes,12.0,Age Group 1,6.0,0-14
Oman,2017,Female,E112,Diabetes,6.0,Age Group 1,3.0,0-14
Oman,2017,Male,E113,Diabetes,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,E114,Diabetes,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,E115,Diabetes,16.0,Age Group 1,8.0,0-14
Oman,2017,Female,E115,Diabetes,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,E117,Diabetes,20.0,Age Group 1,10.0,0-14
Oman,2017,Female,E117,Diabetes,12.0,Age Group 1,6.0,0-14
Oman,2017,Male,E118,Diabetes,4.0,Age Group 1,2.0,0-14
Oman,2017,Female,E118,Diabetes,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,E119,Diabetes,72.0,Age Group 1,36.0,0-14
Oman,2017,Female,E119,Diabetes,50.0,Age Group 1,25.0,0-14
Oman,2017,Male,E149,Diabetes,38.0,Age Group 1,19.0,0-14
Oman,2017,Female,E149,Diabetes,22.0,Age Group 1,11.0,0-14
Oman,2017,Male,I10,Hypertension,362.0,Age Group 1,181.0,0-14
Oman,2017,Female,I10,Hypertension,262.0,Age Group 1,131.0,0-14
Oman,2017,,I10,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,I110,Hypertension,8.0,Age Group 1,4.0,0-14
Oman,2017,Female,I110,Hypertension,12.0,Age Group 1,6.0,0-14
Oman,2017,Male,I119,Hypertension,10.0,Age Group 1,5.0,0-14
Oman,2017,Female,I119,Hypertension,18.0,Age Group 1,9.0,0-14
Oman,2017,Male,I120,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,I120,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,I129,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,I129,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,I131,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,I131,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,I132,Hypertension,12.0,Age Group 1,6.0,0-14
Oman,2017,Female,I132,Hypertension,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,I139,Hypertension,6.0,Age Group 1,3.0,0-14
Oman,2017,Female,I139,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,I150,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,I151,Hypertension,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,I158,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,I159,Hypertension,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,I200,Heart Disease,12.0,Age Group 1,6.0,0-14
Oman,2017,Female,I200,Heart Disease,4.0,Age Group 1,2.0,0-14
Oman,2017,Male,I209,Heart Disease,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,I209,Heart Disease,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,I210,Heart Disease,30.0,Age Group 1,15.0,0-14
Oman,2017,Female,I210,Heart Disease,6.0,Age Group 1,3.0,0-14
Oman,2017,Male,I211,Heart Disease,16.0,Age Group 1,8.0,0-14
Oman,2017,Female,I211,Heart Disease,6.0,Age Group 1,3.0,0-14
Oman,2017,Male,I212,Heart Disease,2.0,Age Group 1,1.0,0-14
Oman,2017,Female,I212,Heart Disease,2.0,Age Group 1,1.0,0-14
Oman,2017,Male,I213,Heart Disease,4.0,Age Group 1,2.0,0-14
